vote_id,title,policy,final_vote
841,"Request for urgent procedure - Mobilisation of the Flexibility Instrument for 2020: migration, refugee inflows and security threats; immediate measures in the context of the COVID-19 outbreak; reinforcement of the European Public Prosecutor's Office",Budget,True
842,"Mobilisation of the Flexibility Instrument for 2020: migration, refugee inflows and security threats; immediate measures in the context of the COVID-19 outbreak; reinforcement of the European Public Prosecutor's Office",Budget,True
843,"Request for urgent procedure - Mobilisation of the Flexibility Instrument for 2020: migration, refugee inflows and security threats; immediate measures in the context of the COVID-19 outbreak; reinforcement of the European Public Prosecutor's Office",Budget,True
844,"Mobilisation of the Flexibility Instrument for 2020: migration, refugee inflows and security threats; immediate measures in the context of the COVID-19 outbreak; reinforcement of the European Public Prosecutor's Office",Budget,True
845,Request for urgent procedure - Mobilisation of the Contingency Margin in 2020: providing emergency assistance to Member States and further reinforcing the Union Civil Protection Mechanism/rescEU in response to the COVID-19 outbreak,Budget,True
846,Mobilisation of the Contingency Margin in 2020: providing emergency assistance to Member States and further reinforcing the Union Civil Protection Mechanism/rescEU in response to the COVID-19 outbreak,Budget,True
847,Request for urgent procedure - Specific measures to provide exceptional flexibility for the use of the European Structural and Investments Funds in response to the COVID-19 outbreak,Regional development,True
848,Specific measures to provide exceptional flexibility for the use of the European Structural and Investments Funds in response to the COVID-19 outbreak,Regional development,False
849,Specific measures to provide exceptional flexibility for the use of the European Structural and Investments Funds in response to the COVID-19 outbreak,Regional development,False
850,Specific measures to provide exceptional flexibility for the use of the European Structural and Investments Funds in response to the COVID-19 outbreak,Regional development,False
851,Specific measures to provide exceptional flexibility for the use of the European Structural and Investments Funds in response to the COVID-19 outbreak,Regional development,True
852,Request for urgent procedure - Introduction of specific measures for addressing the COVID-19 crisis,Employment & Social Affairs,True
853,Introduction of specific measures for addressing the COVID-19 crisis,Employment & Social Affairs,False
854,Introduction of specific measures for addressing the COVID-19 crisis,Employment & Social Affairs,False
855,Introduction of specific measures for addressing the COVID-19 crisis,Employment & Social Affairs,False
856,Introduction of specific measures for addressing the COVID-19 crisis,Employment & Social Affairs,False
857,Introduction of specific measures for addressing the COVID-19 crisis,Employment & Social Affairs,True
858,Request for urgent procedure - Specific measures to mitigate the impact of the COVID-19 outbreak in the fishery and aquaculture sector,Fisheries,True
859,Specific measures to mitigate the impact of the COVID-19 outbreak in the fishery and aquaculture sector,Fisheries,False
860,Specific measures to mitigate the impact of the COVID-19 outbreak in the fishery and aquaculture sector,Fisheries,False
861,Specific measures to mitigate the impact of the COVID-19 outbreak in the fishery and aquaculture sector,Fisheries,False
862,Specific measures to mitigate the impact of the COVID-19 outbreak in the fishery and aquaculture sector,Fisheries,False
863,Specific measures to mitigate the impact of the COVID-19 outbreak in the fishery and aquaculture sector,Fisheries,False
